,Unnamed: 0,id,scrape_id,host_id,host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
638,638,6618221.0,20200000000000.0,33237153,3,41.13887,-8.60991,4,2.0,2.0,2.0,2,730,1,5,20,162,112,28,1,4.86,4.86,4.83,4.93,4.95,4.96,4.85,3,1,2,0,1.05
641,641,6637885.0,20200000000000.0,17789572,18,41.14671,-8.60299,4,1.0,0.0,3.0,1,1125,13,43,71,330,20,1,0,4.8,4.85,4.95,4.95,4.9,4.85,4.8,18,18,0,0,0.17
647,647,6686037.0,20200000000000.0,34994986,9,41.15682,-8.62275,4,1.0,1.0,2.0,1,1125,30,60,90,365,6,2,0,4.83,4.83,5.0,5.0,5.0,4.67,4.67,9,9,0,0,0.06
650,650,6711965.0,20200000000000.0,35131806,1,41.136,-8.62028,4,1.0,2.0,3.0,2,1125,0,0,1,2,163,0,0,4.69,4.77,4.76,4.73,4.82,4.6,4.75,1,1,0,0,1.42
657,657,6737941.0,20200000000000.0,17789572,18,41.14667,-8.60309,2,1.0,0.0,2.0,1,1125,25,52,75,324,7,0,0,4.43,5.0,5.0,4.83,5.0,5.0,4.83,18,18,0,0,0.06
678,678,6885057.0,20200000000000.0,36076998,2,41.15427,-8.61042,4,,1.0,,2,1125,0,0,0,0,61,0,0,4.72,4.81,4.9,4.9,4.95,4.63,4.72,2,2,0,0,0.53
679,679,6909394.0,20200000000000.0,35725116,1,41.14959,-8.62887,6,,3.0,,2,1125,0,0,0,0,71,0,0,4.35,4.59,4.44,4.66,4.63,4.66,4.39,1,1,0,0,0.62
682,682,6912209.0,20200000000000.0,3148983,2,41.14217,-8.60556,2,,,,2,1125,0,0,0,0,15,0,0,4.53,4.57,4.33,4.67,4.73,4.53,4.47,2,1,1,0,0.13
685,685,6944463.0,20200000000000.0,17789572,18,41.14669,-8.60306,4,1.0,0.0,3.0,1,1125,20,50,80,341,11,0,0,4.91,5.0,5.0,4.91,5.0,4.9,4.9,18,18,0,0,0.1
691,691,7030238.0,20200000000000.0,36855760,1,41.1632,-8.63248,1,,,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,
693,693,7035559.0,20200000000000.0,14358016,2,41.15309,-8.60386,5,2.0,1.0,2.0,2,1125,0,0,0,0,130,0,0,4.9,4.85,4.95,4.9,4.9,4.82,4.8,2,2,0,0,1.14
703,703,7124693.0,20200000000000.0,186327,2,41.14466,-8.61492,2,,,,3,1125,0,0,0,0,13,0,0,4.62,4.92,4.62,4.54,4.85,4.69,4.85,2,2,0,0,0.11
706,706,7144443.0,20200000000000.0,37414070,1,41.14992,-8.61558,2,,1.0,,3,1125,0,0,0,0,73,0,0,4.84,4.96,4.97,5.0,4.96,4.77,4.81,1,1,0,0,0.64
708,708,7151520.0,20200000000000.0,37453993,1,41.13674,-8.60738,5,,2.0,,1,1125,0,0,0,0,8,0,0,5.0,5.0,5.0,4.75,4.88,5.0,5.0,1,1,0,0,0.07
711,711,7201112.0,20200000000000.0,34499587,13,41.12832,-8.61226,2,1.0,1.0,1.0,1,1125,26,56,86,340,56,1,0,4.61,4.54,4.77,4.73,4.75,4.57,4.59,9,9,0,0,0.49
718,718,7239544.0,20200000000000.0,21680966,10,41.15033,-8.60523,3,,,,1,365,0,0,0,0,169,0,0,4.56,4.72,4.61,4.72,4.77,4.88,4.69,3,2,1,0,1.48
721,721,7252323.0,20200000000000.0,16620756,1,41.16446,-8.60596,5,,3.0,,2,30,0,0,0,0,53,0,0,4.66,4.7,4.94,4.94,4.96,4.49,4.75,1,1,0,0,0.46
733,733,7305416.0,20200000000000.0,34499587,13,41.12736,-8.61192,2,1.0,1.0,1.0,2,1125,27,54,84,355,44,7,0,4.61,4.64,4.8,4.73,4.59,4.55,4.36,9,9,0,0,0.39
756,756,7543359.0,20200000000000.0,14500906,5,41.15224,-8.61586,2,,1.0,,2,1125,0,0,0,0,193,15,0,4.78,4.85,4.9,4.91,4.93,4.83,4.73,5,5,0,0,1.69
757,757,7545464.0,20200000000000.0,39517006,1,41.12596,-8.61444,2,1.0,1.0,1.0,1,1125,0,0,0,68,130,0,0,4.83,4.89,4.91,4.81,4.92,4.64,4.81,1,0,1,0,1.14
759,759,7570673.0,20200000000000.0,29529943,1,41.15014,-8.6034,4,1.0,2.0,2.0,2,89,30,60,90,286,84,7,0,4.87,4.94,4.98,5.0,4.98,4.82,4.89,1,1,0,0,0.74
760,760,7581958.0,20200000000000.0,14500906,5,41.15287,-8.61808,2,,1.0,,2,90,0,0,0,0,71,15,0,4.79,4.85,4.93,4.96,4.93,4.85,4.7,5,5,0,0,0.63
761,761,7586377.0,20200000000000.0,14500906,5,41.15365,-8.61659,2,,1.0,,2,1125,0,0,0,0,94,24,0,4.82,4.76,4.87,4.9,4.94,4.82,4.74,5,5,0,0,0.83
775,775,7673149.0,20200000000000.0,27032362,1,41.1497,-8.60599,2,,,,3,20,0,0,0,0,82,1,0,4.88,4.94,4.89,4.94,4.95,4.94,4.9,1,0,1,0,0.73
778,778,7696069.0,20200000000000.0,40420491,1,41.1448893,-8.601119108,7,2.0,3.0,4.0,2,1125,7,25,54,137,180,36,2,4.85,4.91,4.96,4.9,4.93,4.73,4.82,1,1,0,0,1.94
781,781,7705865.0,20200000000000.0,9093792,3,41.14445,-8.62354,4,1.0,1.0,2.0,2,31,20,50,78,347,19,0,0,4.89,4.95,5.0,4.94,4.72,4.83,4.72,3,3,0,0,0.18
786,786,7760703.0,20200000000000.0,40807788,1,41.15042,-8.62853,1,,,,3,5,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,
787,787,7772119.0,20200000000000.0,34994986,9,41.15677,-8.62245,2,1.0,0.0,1.0,1,1125,30,60,90,365,28,7,0,4.93,4.93,4.96,4.96,5.0,4.57,4.64,9,9,0,0,0.25
788,788,7772589.0,20200000000000.0,34994986,9,41.15685,-8.62268,4,1.0,1.0,2.0,1,1125,30,60,90,360,16,1,0,4.69,4.75,5.0,5.0,5.0,4.69,4.5,9,9,0,0,0.14
789,789,7772698.0,20200000000000.0,34994986,9,41.15685,-8.62273,4,1.0,1.0,2.0,1,1125,30,60,90,365,6,2,0,4.67,4.67,4.83,4.83,4.67,4.83,4.67,9,9,0,0,0.06
790,790,7786187.0,20200000000000.0,34994986,9,41.15682,-8.6227,2,1.0,1.0,2.0,2,1125,22,52,82,357,14,1,0,4.86,4.86,5.0,4.93,5.0,4.71,4.71,9,9,0,0,0.12
791,791,7786510.0,20200000000000.0,34994986,9,41.15687,-8.62273,4,1.0,0.0,2.0,1,1125,28,58,88,358,7,0,0,4.86,5.0,5.0,4.86,5.0,4.43,4.43,9,9,0,0,0.06
792,792,7786682.0,20200000000000.0,34994986,9,41.15684,-8.62266,2,1.0,0.0,1.0,2,1125,30,60,90,365,14,3,0,4.86,4.86,5.0,5.0,4.86,4.5,4.86,9,9,0,0,0.12
793,793,7786924.0,20200000000000.0,34994986,9,41.15687,-8.62268,4,1.0,0.0,2.0,1,1125,30,60,90,360,14,3,0,4.93,5.0,5.0,5.0,4.93,4.5,4.79,9,9,0,0,0.12
795,795,7795519.0,20200000000000.0,40592098,24,41.14695,-8.59795,4,1.0,1.0,1.0,2,186,29,59,89,106,33,2,0,4.48,4.82,4.88,4.85,4.76,4.36,4.52,24,23,1,0,0.29
796,796,7796110.0,20200000000000.0,40592098,24,41.14691,-8.5979,6,1.5,1.0,1.0,2,90,29,59,89,364,14,0,0,4.5,4.79,4.79,4.93,4.86,4.57,4.5,24,23,1,0,0.12
797,797,7807402.0,20200000000000.0,11105821,1,41.1564,-8.619,2,,1.0,,1,1125,0,0,0,0,4,0,0,4.25,4.67,4.67,4.67,4.67,4.5,4.5,1,1,0,0,0.04
809,809,7908739.0,20200000000000.0,34994986,9,41.15687,-8.62275,4,1.0,1.0,3.0,1,1125,30,60,90,365,37,4,0,5.0,5.0,4.97,4.97,5.0,4.69,4.86,9,9,0,0,0.33
812,812,7927160.0,20200000000000.0,41800791,1,41.16166,-8.59525,2,,1.0,,2,3,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
829,829,8105787.0,20200000000000.0,42797489,1,41.14299,-8.60291,4,,1.0,,3,15,0,0,0,0,56,0,0,4.8,4.95,4.86,4.84,4.93,4.79,4.75,1,1,0,0,0.52
832,832,8185714.0,20200000000000.0,43180541,3,41.15004,-8.60569,3,1.0,1.0,2.0,2,90,20,50,80,315,99,29,1,4.93,4.96,4.95,4.93,4.91,4.94,4.9,3,3,0,0,0.88
834,834,8192650.0,20200000000000.0,7474213,8,41.14223,-8.61541,5,1.0,2.0,3.0,2,1125,23,53,81,290,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,8,0,0,0.02
835,835,8210813.0,20200000000000.0,23585920,42,41.12754,-8.60569,3,1.0,1.0,1.0,2,1125,29,59,89,364,80,2,0,4.88,4.96,4.91,4.94,4.96,4.81,4.79,20,20,0,0,0.72
838,838,8298268.0,20200000000000.0,6323270,1,41.15991,-8.61939,7,2.0,3.0,4.0,3,30,5,28,40,126,88,14,0,4.85,4.9,4.99,4.9,4.97,4.61,4.76,1,1,0,0,0.83
841,841,8325487.0,20200000000000.0,43888978,1,41.14437,-8.61486,4,1.5,1.0,2.0,2,15,23,53,83,326,46,6,0,4.83,4.98,4.89,4.96,5.0,5.0,4.83,1,1,0,0,0.41
844,844,8371207.0,20200000000000.0,38963404,9,41.15639,-8.61812,2,,1.0,,3,365,0,0,0,0,41,0,0,4.61,4.73,4.78,4.9,4.95,4.54,4.46,9,9,0,0,0.37
845,845,8392907.0,20200000000000.0,38963404,9,41.15523,-8.61859,2,,1.0,,3,365,0,0,0,0,72,0,0,4.75,4.88,4.85,4.89,4.93,4.7,4.76,9,9,0,0,0.7
846,846,8392923.0,20200000000000.0,38963404,9,41.15615,-8.61836,3,,2.0,,3,365,0,0,0,0,38,0,0,4.82,4.84,4.76,4.87,4.92,4.61,4.76,9,9,0,0,0.41
850,850,8453440.0,20200000000000.0,44500020,7,41.14464,-8.60326,5,2.0,3.0,3.0,1,1125,12,42,69,328,149,0,0,4.66,4.82,4.74,4.94,4.89,4.87,4.74,7,7,0,0,1.44
851,851,8453647.0,20200000000000.0,44500020,7,41.14664,-8.60503,3,1.0,1.0,2.0,1,1125,23,53,83,358,158,0,0,4.86,4.9,4.91,4.94,4.91,4.82,4.77,7,7,0,0,1.53
852,852,8455018.0,20200000000000.0,44500020,7,41.1446,-8.60336,4,1.0,2.0,2.0,1,1125,24,54,84,347,41,0,0,4.83,4.85,4.78,4.95,4.98,4.78,4.8,7,7,0,0,0.4
853,853,8455142.0,20200000000000.0,44500020,7,41.14599,-8.60525,3,1.0,1.0,2.0,1,1125,27,54,80,355,131,0,0,4.88,4.92,4.89,4.97,4.97,4.82,4.78,7,7,0,0,1.27
854,854,8455883.0,20200000000000.0,44500020,7,41.14506,-8.60324,5,1.0,2.0,3.0,1,1125,24,54,84,347,103,0,0,4.85,4.84,4.83,4.95,4.91,4.8,4.66,7,7,0,0,0.97
861,861,8536830.0,20200000000000.0,1358524,1,41.1468,-8.59721,2,,,,1,1125,0,0,0,0,10,0,0,4.8,4.78,5.0,5.0,5.0,4.78,4.89,1,0,1,0,0.09
870,870,8672985.0,20200000000000.0,45556429,5,41.16745,-8.60001,4,1.0,1.0,2.0,1,180,14,39,39,293,63,22,2,4.86,4.84,4.87,4.89,4.97,4.81,4.78,4,4,0,0,1.01
871,871,8676083.0,20200000000000.0,45569512,1,41.12386,-8.63414,4,,1.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
873,873,8686233.0,20200000000000.0,27267172,8,41.1488,-8.63417,2,1.0,0.0,2.0,2,1125,15,45,71,79,195,7,0,4.85,4.88,4.74,4.79,4.86,4.66,4.83,8,8,0,0,1.81
874,874,8692223.0,20200000000000.0,27267172,8,41.14879,-8.63416,4,1.0,1.0,2.0,2,1125,15,45,71,79,144,5,0,4.83,4.8,4.74,4.75,4.76,4.67,4.7,8,8,0,0,1.32
875,875,8692727.0,20200000000000.0,27267172,8,41.14882,-8.63419,4,1.0,1.0,2.0,2,1124,15,45,71,79,128,3,0,4.8,4.84,4.71,4.71,4.73,4.61,4.82,8,8,0,0,1.17
876,876,8692997.0,20200000000000.0,27267172,8,41.14879,-8.63418,3,1.0,0.0,2.0,2,1124,0,0,0,7,136,1,0,4.76,4.74,4.72,4.81,4.79,4.66,4.75,8,8,0,0,1.25
879,879,8707683.0,20200000000000.0,17509644,1,41.14433,-8.61505,2,,1.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
881,881,8712038.0,20200000000000.0,28002927,3,41.13515,-8.60998,5,1.0,2.0,2.0,2,1125,19,46,70,87,105,12,0,4.86,4.91,4.95,4.93,4.95,4.65,4.83,3,3,0,0,1.0
885,885,8791514.0,20200000000000.0,46055378,2,41.14709,-8.61413,4,,1.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,2,1,1,0,
886,886,8811556.0,20200000000000.0,3043794,3,41.13009262,-8.618272781,4,1.0,1.0,2.0,3,30,18,22,50,65,42,13,1,4.69,4.74,4.64,4.93,4.93,4.52,4.67,3,3,0,0,0.4
888,888,8880415.0,20200000000000.0,45507443,1,41.14848,-8.6024,5,1.0,3.0,3.0,3,300,16,43,73,238,207,26,1,4.45,4.55,4.57,4.71,4.77,4.71,4.51,1,1,0,0,1.88
897,897,8997819.0,20200000000000.0,46995680,3,41.145999,-8.630005,4,1.0,2.0,4.0,1,31,12,38,58,294,23,8,0,4.83,4.87,4.91,4.83,4.91,4.83,4.91,3,3,0,0,0.78
898,898,9009795.0,20200000000000.0,7238676,4,41.14517,-8.63101,4,2.0,2.0,2.0,2,730,30,60,90,362,86,13,0,4.77,4.8,4.85,4.92,4.97,4.81,4.7,3,3,0,0,0.79
900,900,9011865.0,20200000000000.0,7238676,4,41.14519,-8.62933,2,1.0,1.0,1.0,2,1125,28,58,84,329,48,2,0,4.63,4.87,4.94,4.94,4.94,4.89,4.72,3,3,0,0,0.43
904,904,9093295.0,20200000000000.0,47411936,1,41.14402,-8.61764,2,,1.0,,3,15,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
909,909,9168000.0,20200000000000.0,28751859,1,41.16596,-8.61137,6,1.5,2.0,3.0,3,1125,22,52,82,357,81,16,0,4.91,4.86,4.88,4.93,4.93,4.56,4.83,1,1,0,0,0.74
910,910,9172580.0,20200000000000.0,28701258,3,41.15049,-8.60319,6,2.0,3.0,3.0,3,1125,14,40,60,286,169,42,2,4.97,4.98,4.99,4.98,4.99,4.93,4.94,3,3,0,0,1.54
922,922,9388776.0,20200000000000.0,48700587,1,41.15164,-8.60634,5,,2.0,,1,1125,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.01
929,929,9593848.0,20200000000000.0,49655325,7,41.144779,-8.61404,2,1.0,1.0,2.0,2,14,27,57,87,362,169,45,1,4.92,4.96,4.88,4.96,4.99,4.95,4.85,3,3,0,0,1.67
930,930,9601946.0,20200000000000.0,23291068,5,41.15342,-8.61848,2,1.0,1.0,2.0,2,31,29,59,89,364,19,0,0,4.84,4.84,5.0,4.84,4.84,4.95,4.84,3,3,0,0,0.17
932,932,9623690.0,20200000000000.0,806826,5,41.14486,-8.59863,2,,1.0,,2,1125,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,0.02
934,934,9678477.0,20200000000000.0,37120087,3,41.1585,-8.6088,2,1.0,1.0,1.0,3,30,30,60,90,365,102,6,0,4.57,4.69,4.58,4.95,4.89,4.38,4.49,3,3,0,0,0.97
936,936,9733160.0,20200000000000.0,50222081,4,41.14376,-8.61418,4,1.0,1.0,2.0,2,180,28,46,46,46,16,0,0,4.94,5.0,4.81,5.0,5.0,5.0,4.94,4,4,0,0,0.18
937,937,9754045.0,20200000000000.0,50222081,4,41.14384,-8.61398,6,1.0,2.0,3.0,2,180,24,42,42,42,61,1,0,4.85,4.85,4.84,4.85,4.75,4.97,4.72,4,4,0,0,0.56
938,938,9756653.0,20200000000000.0,49958552,1,41.15937,-8.59038,7,2.0,3.0,5.0,2,1125,0,0,0,0,69,0,0,4.93,4.97,4.97,4.94,4.99,4.69,4.9,1,1,0,0,0.63
952,952,9982731.0,20200000000000.0,32524356,1,41.1455,-8.61298,3,1.0,1.0,2.0,2,1125,0,0,0,73,147,10,0,4.6,4.73,4.7,4.78,4.86,4.89,4.58,1,1,0,0,1.39
968,968,10166766.0,20200000000000.0,52190599,1,41.14618,-8.61224,4,,1.0,,1,1125,0,0,0,0,56,0,0,4.64,4.8,4.8,4.8,4.79,4.95,4.73,1,1,0,0,0.54
972,972,10245700.0,20200000000000.0,52662289,8,41.14172,-8.61591,5,1.0,2.0,2.0,2,1125,19,43,73,173,9,1,0,4.78,4.78,4.89,4.89,4.78,5.0,4.78,8,8,0,0,0.08
977,977,10348742.0,20200000000000.0,53262280,1,41.15449,-8.60538,2,,,,3,1125,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,
982,982,10443903.0,20200000000000.0,1675750,21,41.14337,-8.6164,4,1.0,1.0,1.0,1,365,27,57,87,358,65,2,0,4.68,4.69,4.88,4.88,4.82,4.88,4.57,21,21,0,0,0.64
984,984,10444627.0,20200000000000.0,1675750,21,41.14337,-8.6164,2,1.0,0.0,1.0,1,365,26,56,86,352,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,21,21,0,0,0.05
986,986,10453288.0,20200000000000.0,53856549,1,41.14408,-8.61511,4,1.0,2.0,3.0,3,60,23,53,83,158,192,19,0,4.88,4.91,4.99,4.97,4.99,4.86,4.85,1,1,0,0,1.81
990,990,10560325.0,20200000000000.0,12870591,2,41.1599,-8.61049,5,1.0,2.0,3.0,3,364,0,0,26,301,35,3,0,4.54,4.71,4.43,4.89,4.83,4.6,4.54,1,1,0,0,0.33
991,991,10588829.0,20200000000000.0,30366133,2,41.14213,-8.61727,2,1.0,1.0,1.0,2,1125,19,36,58,205,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.17
997,997,10635214.0,20200000000000.0,14416890,3,41.14510872,-8.611379981,2,1.0,1.0,1.0,2,30,19,49,79,326,198,16,0,4.76,4.87,4.74,4.8,4.88,4.95,4.81,2,2,0,0,1.84
998,998,10646105.0,20200000000000.0,54969750,1,41.16718,-8.62694,2,,,,2,300,0,0,0,0,36,0,0,4.81,4.86,4.78,4.86,4.86,4.53,4.69,1,0,1,0,0.35
1002,1002,10741645.0,20200000000000.0,30366133,2,41.14134,-8.61725,2,1.0,1.0,1.0,2,1125,14,24,43,200,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.07
1003,1003,10751577.0,20200000000000.0,55590312,2,41.15377,-8.61788,4,2.0,2.0,3.0,2,1125,27,44,66,329,34,6,0,4.85,4.88,4.97,4.91,4.88,4.74,4.76,2,2,0,0,0.32
1011,1011,10898353.0,20200000000000.0,56478328,3,41.14987,-8.6091,4,1.0,1.0,3.0,3,1125,30,60,90,324,65,12,0,4.97,4.95,4.98,4.97,4.98,4.95,4.88,3,3,0,0,0.62
1014,1014,10920974.0,20200000000000.0,54586538,8,41.13834,-8.60942,4,1.0,1.0,1.0,1,1125,10,17,33,71,5,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.05
1015,1015,10921082.0,20200000000000.0,54586538,8,41.13834,-8.6094,4,1.0,1.0,1.0,1,1125,7,19,29,60,3,0,0,4.67,5.0,5.0,5.0,5.0,5.0,4.67,7,7,0,0,0.03
1016,1016,10921143.0,20200000000000.0,54586538,8,41.13807,-8.60936,4,1.0,1.0,1.0,1,1125,19,49,76,117,4,1,0,4.75,5.0,5.0,4.75,4.5,4.5,4.75,7,7,0,0,0.04
1017,1017,10921202.0,20200000000000.0,54586538,8,41.13749,-8.61004,4,1.0,1.0,1.0,1,1125,13,38,65,108,7,0,0,4.86,5.0,4.86,5.0,4.86,4.86,4.43,7,7,0,0,0.15
1018,1018,10921255.0,20200000000000.0,54586538,8,41.13837,-8.60936,6,1.0,2.0,2.0,1,1125,15,29,55,96,5,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.05
1023,1023,10966135.0,20200000000000.0,56885330,1,41.1601,-8.60852,2,,,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,0,1,0,
1024,1024,10977258.0,20200000000000.0,24411882,1,41.15733,-8.6093,2,1.0,1.0,1.0,2,1125,0,0,0,0,132,0,0,4.83,4.9,4.92,4.91,4.93,4.74,4.72,1,1,0,0,1.24
1027,1027,11046074.0,20200000000000.0,57323518,2,41.15232,-8.60013,4,1.0,1.0,3.0,1,1125,0,0,0,0,53,0,0,4.58,4.81,4.75,4.62,4.75,4.43,4.64,1,1,0,0,0.49
1037,1037,11202257.0,20200000000000.0,58331055,7,41.14589,-8.61358,3,1.0,1.0,3.0,2,31,21,51,81,356,5,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.05
1039,1039,11247912.0,20200000000000.0,58677581,1,41.1497,-8.6078,4,1.0,1.0,1.0,2,1125,21,51,67,119,147,28,0,4.79,4.91,4.86,4.83,4.84,4.87,4.78,1,1,0,0,1.42
1048,1048,11411617.0,20200000000000.0,58331055,7,41.14485,-8.61523,4,1.0,1.0,3.0,2,31,22,50,80,351,18,5,0,4.78,4.72,5.0,4.83,4.78,4.83,4.67,7,7,0,0,0.17
1055,1055,11451080.0,20200000000000.0,54662715,5,41.14343,-8.61649,5,1.0,1.0,1.0,2,365,9,9,9,69,0,0,0,,,,,,,,5,5,0,0,
1058,1058,11466247.0,20200000000000.0,58331055,7,41.14611,-8.61534,4,1.0,1.0,3.0,2,31,16,46,76,351,13,0,0,4.62,4.77,4.85,4.92,4.92,4.31,4.69,7,7,0,0,0.12
1064,1064,11523700.0,20200000000000.0,3743974,1,41.15847,-8.64331,4,1.0,2.0,5.0,3,1125,18,18,18,18,8,4,0,5.0,5.0,5.0,4.88,5.0,5.0,5.0,1,1,0,0,0.24
1071,1071,11572029.0,20200000000000.0,52662289,8,41.14149,-8.61456,5,1.0,2.0,2.0,2,1125,10,35,58,149,10,1,0,4.9,4.9,5.0,4.9,4.9,5.0,4.8,8,8,0,0,0.27
1074,1074,11603603.0,20200000000000.0,52662289,8,41.14299,-8.61674,5,1.5,2.0,2.0,2,1125,23,53,72,172,31,0,0,4.81,4.94,5.0,4.94,4.9,4.94,4.84,8,8,0,0,0.3
1075,1075,11619933.0,20200000000000.0,61534226,1,41.15078,-8.62475,4,,1.0,,2,1125,0,0,0,0,101,0,0,4.88,4.85,4.89,4.87,4.87,4.64,4.92,1,1,0,0,0.96
1079,1079,11642527.0,20200000000000.0,61732808,1,41.15832,-8.62382,2,,1.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
1082,1082,11670565.0,20200000000000.0,61961446,2,41.15296,-8.61305,4,,1.0,,2,31,0,0,0,0,41,0,0,4.66,4.83,4.78,4.76,4.49,4.9,4.73,2,2,0,0,0.39
1083,1083,11672644.0,20200000000000.0,58331055,7,41.14556,-8.6153,4,1.0,2.0,3.0,2,31,21,45,73,348,56,15,0,4.77,4.84,4.91,4.77,4.86,4.82,4.84,7,7,0,0,0.53
1084,1084,11672744.0,20200000000000.0,61961446,2,41.15052,-8.61143,6,,2.0,,2,31,0,0,0,0,58,0,0,4.36,4.48,4.52,4.67,4.62,4.82,4.44,2,2,0,0,0.55
1085,1085,11701015.0,20200000000000.0,17789572,18,41.14136,-8.60765,4,1.0,0.0,2.0,1,1125,20,42,68,326,30,2,0,4.9,4.93,4.93,4.89,4.9,4.89,4.68,18,18,0,0,0.28
1086,1086,11706280.0,20200000000000.0,58460886,2,41.13482,-8.60879,6,1.0,2.0,3.0,2,1125,0,0,0,0,66,0,0,4.52,4.7,4.71,4.74,4.76,4.66,4.49,2,2,0,0,0.71
1090,1090,11770808.0,20200000000000.0,62657931,2,41.15374,-8.60464,2,1.0,1.0,1.0,3,60,1,31,53,66,147,11,0,4.71,4.79,4.73,4.81,4.79,4.64,4.69,2,2,0,0,1.38
1091,1091,11786508.0,20200000000000.0,62767917,1,41.14755,-8.59924,4,1.0,1.0,1.0,2,1125,30,60,90,260,42,0,0,4.74,4.79,4.86,4.95,4.95,4.73,4.73,1,1,0,0,0.4
1092,1092,11810475.0,20200000000000.0,52662289,8,41.14163,-8.61536,2,1.0,1.0,1.0,2,1125,13,37,58,165,8,1,0,4.75,4.88,5.0,5.0,5.0,5.0,4.88,8,8,0,0,0.08
1093,1093,11813460.0,20200000000000.0,61952397,3,41.14019,-8.61129,6,,2.0,,2,150,30,41,41,278,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3,0,0,0.03
1094,1094,11814200.0,20200000000000.0,61952397,3,41.141,-8.61042,6,,2.0,,1,30,25,25,25,265,7,3,0,4.86,4.71,5.0,4.71,4.57,4.86,4.71,3,3,0,0,0.22
1095,1095,11818633.0,20200000000000.0,58331055,7,41.14496,-8.61515,4,1.0,1.0,3.0,2,31,22,52,82,355,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.33,7,7,0,0,0.03
1102,1102,11863130.0,20200000000000.0,58331055,7,41.14557,-8.61465,4,1.0,1.0,2.0,2,31,25,55,85,360,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.06
1103,1103,11877880.0,20200000000000.0,58331055,7,41.14596,-8.61316,4,1.5,1.0,3.0,2,31,23,53,76,347,49,38,0,4.82,4.9,4.88,4.92,4.88,4.96,4.76,7,7,0,0,0.48
1105,1105,11890668.0,20200000000000.0,582444,11,41.144772,-8.611314,6,1.5,2.0,5.0,1,365,3,8,21,224,161,1,0,4.7,4.81,4.7,4.69,4.85,4.91,4.7,11,11,0,0,1.52
1109,1109,11909049.0,20200000000000.0,63272617,1,41.1573,-8.60174,4,,2.0,,2,1125,0,0,0,0,7,0,0,4.57,4.86,5.0,4.71,5.0,4.71,4.71,1,1,0,0,0.07
1119,1119,11987001.0,20200000000000.0,4656501,9,41.14647,-8.59889,2,2.0,1.0,1.0,1,365,30,60,90,360,22,10,1,4.95,5.0,4.91,4.86,4.95,4.91,4.86,4,4,0,0,0.22
1123,1123,12010910.0,20200000000000.0,64246576,1,41.1357,-8.60897,6,,2.0,,2,30,0,0,0,0,29,0,0,4.79,4.83,4.69,4.93,4.97,4.93,4.72,1,1,0,0,0.28
1126,1126,12038410.0,20200000000000.0,35055443,1,41.12703,-8.60583,6,,3.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
1127,1127,12082304.0,20200000000000.0,5238547,1,41.16044,-8.62187,4,1.0,2.0,2.0,2,365,24,28,43,302,92,14,1,4.67,4.64,4.73,4.83,4.75,4.47,4.57,1,1,0,0,0.9
1141,1141,12264201.0,20200000000000.0,66050078,5,41.14363,-8.62436,6,2.0,2.0,4.0,2,365,11,41,71,334,67,6,0,4.91,4.9,4.93,4.91,4.87,4.88,4.86,5,5,0,0,0.66
1151,1151,12398955.0,20200000000000.0,3944088,7,41.14704,-8.61576,2,1.0,1.0,1.0,2,365,24,54,84,354,176,21,2,4.59,4.76,4.59,4.92,4.87,4.95,4.58,7,7,0,0,1.69
