,id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17943,948042574990237615,61134598.0,,19.434631,-99.1535239,1549.0,1.0,125.0,,1.0,260,,
17944,948049739680164217,483375606.0,,19.395240551986305,-99.20822102576494,606.0,1.0,7.0,0.41,2.0,68,2.0,
17945,948052599184170713,25505471.0,,19.4340752,-99.1865267,3886.0,3.0,26.0,1.59,2.0,345,10.0,
17946,948156572588876811,529145044.0,,19.42368310264962,,1385.0,2.0,71.0,4.26,1.0,75,47.0,
17947,948161348283351269,94973222.0,,19.409173655511506,-99.17532904143098,291.0,3.0,15.0,0.92,2.0,351,13.0,
17948,948402833912983184,526944374.0,,19.4353913,-99.2002241,725.0,1.0,6.0,0.36,11.0,356,4.0,
17949,948431439034999493,4715943.0,,19.43125482820177,-99.20321200042964,1600.0,1.0,6.0,0.36,8.0,162,4.0,
17950,948455219864455544,526944374.0,,19.43657929057351,-99.1998758527519,732.0,1.0,9.0,0.57,11.0,363,5.0,
17951,948504413161852780,4252500.0,,19.3697172,-99.1626583,,21.0,3.0,0.18,2.0,0,0.0,
17952,948586491677569695,52638279.0,,,-99.18060971001508,550.0,3.0,2.0,0.13,2.0,268,0.0,
17953,948692283308650250,529310708.0,,19.410257005115746,-99.14507906048472,799.0,3.0,14.0,1.05,2.0,223,11.0,
17954,948725201904382322,,,19.44824426658687,-99.14804410475465,700.0,1.0,52.0,3.16,1.0,229,32.0,
17955,948739327388165222,450667146.0,,19.4469343,-99.1923896,446.0,1.0,0.0,,7.0,355,0.0,
17956,948774035312968192,44219287.0,,19.4294922,-99.1478193,990.0,3.0,38.0,2.69,1.0,146,33.0,
17957,949235779215701631,439087381.0,,19.403954,-99.1758781,,1.0,0.0,,1.0,0,0.0,
17958,952988963051034210,50305161.0,,19.4193145,-99.1563827,3440.0,3.0,46.0,2.74,96.0,358,37.0,
17959,952991573375265329,453184439.0,,19.41315,-99.16213,,2.0,43.0,2.6,6.0,85,24.0,
17960,953013912242586120,453184439.0,,19.41509743164087,-99.16235971107744,745.0,2.0,39.0,2.37,6.0,88,28.0,
17961,953052904610923157,274647256.0,,19.41558,-99.16249,2850.0,1.0,58.0,3.58,1.0,15,53.0,
17962,953056333736693384,530528355.0,,19.4263507,-99.139897,1918.0,1.0,17.0,1.56,3.0,289,17.0,
17963,953086569317580173,135071594.0,,19.41469,-99.15908,,15.0,0.0,,1.0,0,0.0,
17964,953127109781129061,51849782.0,,19.4184413,-99.1704605,1871.0,5.0,32.0,2.06,7.0,215,25.0,
17965,953134344783184139,421166436.0,,19.407391339576954,-99.16618175804616,1200.0,4.0,7.0,0.43,8.0,234,4.0,
17966,953139713898592172,37283922.0,,19.41088117977863,,1500.0,1.0,36.0,2.16,1.0,262,21.0,
17967,953153990643240962,47488803.0,,19.37685087566104,-99.16127767413856,650.0,2.0,22.0,1.35,3.0,251,18.0,
17968,953165868451216249,51185288.0,,19.4153766,-99.16939,1171.0,2.0,34.0,2.15,4.0,222,27.0,
17969,953270959343566226,404092674.0,,19.421310126075515,-99.15259378403708,,1.0,106.0,,5.0,247,,
17970,953295759687103662,404092674.0,,19.42125,-99.15268,323.0,1.0,76.0,4.58,5.0,238,44.0,
17971,953296450644582470,404092674.0,,19.42120551844028,-99.15169254956542,300.0,1.0,109.0,,5.0,234,,
17972,953572052689561227,50694473.0,,19.4435717,-99.204573,1618.0,1.0,8.0,0.49,5.0,173,6.0,
17973,953595690845153278,453481142.0,,19.4099772,-99.1676058,3016.0,1.0,53.0,3.24,12.0,0,38.0,
17974,953606664049396546,529893211.0,,19.345269177642955,-99.12606308456418,480.0,3.0,1.0,0.07,2.0,269,0.0,
17975,953632136595926962,529694676.0,,19.4144905,-99.1564152,2204.0,1.0,164.0,,7.0,0,,
17976,959013393497685186,95500298.0,,19.410519988188216,,1500.0,1.0,22.0,1.35,1.0,77,14.0,
17977,959048582242210598,207673666.0,,19.405317,-99.1596277,815.0,1.0,89.0,,6.0,349,,
17978,959055727877003868,136268431.0,,19.4045486,-99.1602533,971.0,3.0,35.0,2.25,1.0,102,28.0,
17979,959429987028392735,488119310.0,,19.4022715,,,1.0,93.0,5.6,4.0,236,,
17980,959434918249272961,488119310.0,,19.4022715,,,1.0,124.0,,4.0,248,,
17981,959453625927382822,156455377.0,,19.4328347,-99.1898403,900.0,1.0,18.0,1.09,24.0,91,11.0,
17982,959454294230965916,156455377.0,,19.4328347,-99.1898403,1003.0,1.0,56.0,3.39,24.0,254,39.0,
17983,959469725242040470,192477907.0,,19.41209,-99.16837,4189.0,3.0,36.0,2.28,12.0,243,28.0,
17984,959471724472266884,51345876.0,,,-99.2164838,1700.0,1.0,49.0,3.06,1.0,224,40.0,
17985,959498898414202703,125442842.0,,,-99.2173197772811,1263.0,1.0,69.0,4.22,1.0,1,50.0,
17986,959501910368740780,498104439.0,,19.41009160675195,-99.14696717558324,6825.0,1.0,0.0,,26.0,333,0.0,
17987,959653382966782512,285087802.0,,19.41764610385109,-99.17137550764626,1894.0,1.0,29.0,1.78,33.0,267,22.0,
17988,959674653107832242,106278810.0,,19.42414,-99.16298,520.0,1.0,58.0,3.84,23.0,227,42.0,
17989,959831661954814829,278194828.0,,19.4325161,-99.1427018,872.0,1.0,31.0,1.98,28.0,179,24.0,
17990,960079652955714816,531112846.0,,19.4147385,-99.1669895,1130.0,2.0,31.0,1.99,11.0,340,27.0,
17991,960147616575032105,539407308.0,,19.42741,-99.1604846,,1.0,50.0,3.2,,307,39.0,
17992,960187735850792916,83101703.0,,19.38155396461133,,500.0,1.0,25.0,1.53,1.0,264,17.0,
17993,960199630685150993,521339988.0,,19.3455,-99.16327,829.0,2.0,47.0,3.05,1.0,328,37.0,
17994,960208952659216840,333035396.0,,19.39826,-99.1562,1000.0,1.0,84.0,5.12,,263,,
17995,960210707515933172,156455377.0,,19.43167,-99.18921,900.0,1.0,24.0,1.51,24.0,264,19.0,
17996,960224042794022915,156455377.0,,19.43205,-99.18914,1200.0,1.0,60.0,3.63,24.0,267,41.0,
17997,960229859387928427,156455377.0,,19.433690071534944,-99.18884000510675,1100.0,1.0,9.0,0.62,24.0,267,6.0,
17998,960249667040326754,94889950.0,,19.43374,-99.15261,2265.0,2.0,39.0,2.42,32.0,66,24.0,
17999,960296498313064901,539407308.0,,19.4207115,-99.1740398,5175.0,1.0,0.0,,,304,0.0,
18000,960339567440897397,531917518.0,,19.44859972060247,-99.17151071761629,270.0,1.0,3.0,0.2,2.0,85,2.0,
18001,960349208635793524,460607401.0,,19.42066787976903,-99.17005228724923,891.0,3.0,53.0,3.2,3.0,174,36.0,
18002,960350855412477364,532472277.0,,19.40491906349504,-99.15968824042336,869.0,1.0,46.0,2.82,1.0,99,31.0,
18003,960354154226044139,532470068.0,,19.44401368757285,-99.20602627301636,1443.0,2.0,0.0,,1.0,87,0.0,
18004,960397564617990624,270575782.0,,19.4338502,-99.1816201,703.0,1.0,145.0,,4.0,215,,
18005,960457039383169905,195253877.0,,19.41046,-99.1606,1100.0,2.0,28.0,1.71,7.0,0,22.0,
18006,960552806105560555,106278810.0,,19.425336417273087,-99.16326882734212,393.0,1.0,41.0,2.47,23.0,228,19.0,
18007,960881992374714660,539407308.0,,19.4099885,-99.1737478,2009.0,1.0,29.0,1.78,,0,24.0,
18008,960900259856882694,333035396.0,,19.41467,-99.17971,1191.0,1.0,49.0,3.02,,253,37.0,
18009,960947633548399141,192477907.0,,19.4336999,-99.1550421,2165.0,3.0,53.0,3.24,12.0,247,36.0,
18010,960951532926391079,498108387.0,,19.404865513601035,-99.16997326567515,15456.0,1.0,0.0,,22.0,26,0.0,
18011,960957550096475061,170110545.0,,,,,1.0,3.0,0.2,5.0,365,1.0,
18012,960961131244882011,498108387.0,,19.445655526638657,-99.18247285482607,1893.0,1.0,1.0,0.19,22.0,356,1.0,
18013,961014194518842577,8905097.0,,19.41401,-99.17301,6656.0,3.0,51.0,3.47,24.0,45,40.0,
18014,961055792698758263,313855043.0,,19.45223417866745,,383.0,2.0,29.0,1.82,4.0,254,28.0,
18015,961585396572701631,539407308.0,,19.42836,-99.15949,,1.0,7.0,0.45,,316,3.0,
18016,961593454784086393,476408422.0,,19.4306364,-99.1386755,313.0,1.0,35.0,2.13,10.0,33,28.0,
18017,961601876878055431,124642058.0,,19.42002546310013,-99.2285843116394,400.0,1.0,0.0,,1.0,269,0.0,
18018,961656319583240188,222840760.0,,19.405242901804577,-99.16007880548877,700.0,3.0,52.0,3.19,2.0,316,37.0,
18019,961666618707630614,422351629.0,,19.43419,-99.18085,1229.0,1.0,75.0,4.56,2.0,226,57.0,
18020,961776096072671588,104960131.0,,19.410845825555786,-99.1485423441874,930.0,6.0,9.0,0.57,3.0,238,6.0,
18021,961779022737886733,354541135.0,,19.359095762896544,-99.19394918099582,,1.0,3.0,0.18,3.0,0,0.0,
18022,961863093189765893,309777654.0,,19.40976024347145,-99.18327573319796,3796.0,3.0,24.0,1.53,1.0,331,19.0,
18023,961882829256032541,426886009.0,,19.3622379,,800.0,30.0,0.0,,1.0,265,0.0,
18024,961925442133203517,354541135.0,,19.359529744393097,-99.19272112327882,,1.0,0.0,,3.0,0,0.0,
18025,962212058707379392,512906360.0,,19.42608,-99.15435,1264.0,2.0,40.0,2.45,4.0,119,26.0,
18026,962252475035926832,98839746.0,,19.46410404250115,-99.17720969995256,,1.0,56.0,5.12,2.0,0,56.0,
18027,962309493332375503,163019856.0,,,,469.0,1.0,19.0,5.33,3.0,1,19.0,
18028,962324883300817745,532923761.0,,19.397349,-99.1013701,1173.0,1.0,81.0,4.95,1.0,141,46.0,
18029,962345500986434174,532929849.0,,19.41458,,1900.0,1.0,9.0,0.58,5.0,176,3.0,
18030,962372116799360567,1534527.0,,19.409924,-99.1798299,,20.0,1.0,0.07,1.0,269,0.0,
18031,962426608205236540,90818650.0,,19.384130964521248,-99.18452873826028,640.0,1.0,1.0,0.06,1.0,269,0.0,
18032,962532934585152519,325651228.0,,19.430532989289407,-99.16792061971226,900.0,1.0,146.0,,1.0,228,,
18033,962640725646956237,43522822.0,,19.41485,-99.17777,4251.0,2.0,66.0,4.02,8.0,167,50.0,
18034,962672400176920627,201239208.0,,19.355921402813724,,600.0,1.0,0.0,,2.0,269,0.0,
18035,962751401031673527,529144733.0,,19.43808,,,2.0,13.0,0.82,14.0,0,5.0,
18036,962762630878849125,529144733.0,,19.43647,,,2.0,9.0,0.59,14.0,0,5.0,
18037,963011172825251234,533100474.0,,,-99.1973,185.0,7.0,9.0,0.59,24.0,301,2.0,
18038,963011967368068955,207181572.0,,,-99.1313846080561,2562.0,1.0,0.0,,24.0,334,0.0,
18039,963027367776090939,261011914.0,,19.419624111039138,-99.1758601323381,1157.0,3.0,38.0,2.51,2.0,359,30.0,
18040,963027404216310857,2034824.0,,19.41106,-99.18368,850.0,4.0,2.0,0.14,1.0,87,1.0,
18041,963030590642024019,533085420.0,,19.4144905,-99.1564152,2080.0,1.0,5.0,0.32,2.0,318,2.0,
18042,963031166428788881,533085420.0,,19.4144905,-99.1564152,2930.0,1.0,2.0,0.15,2.0,288,1.0,
18043,963032912119971775,249788980.0,,19.377937,-99.1611586,930.0,2.0,41.0,3.32,2.0,252,39.0,
18044,963054121575205549,9975483.0,,19.430081788792965,-99.16503083824828,669.0,1.0,45.0,2.76,7.0,228,26.0,
18045,963054498430199889,94011901.0,,19.36331710992565,-99.1518705335406,290.0,1.0,7.0,0.44,27.0,365,5.0,
18046,963096183455358479,40731791.0,,19.34527,-99.16864,,7.0,4.0,0.28,1.0,0,0.0,
18047,963105658993868216,249679150.0,,19.412777538403567,-99.15734905391513,1466.0,1.0,41.0,2.54,2.0,263,36.0,
18048,963119260898039835,31667805.0,,,-99.14302954697725,515.0,5.0,1.0,0.06,5.0,177,0.0,
18049,968111465862066220,453481142.0,,19.4099772,-99.1676058,,1.0,21.0,1.53,12.0,219,18.0,
18050,968128811219365408,2940213.0,,19.405552602360764,-99.17103686522888,1840.0,15.0,1.0,0.07,1.0,269,0.0,
18051,968135196869175149,48106570.0,,19.4450274,-99.2029831,2329.0,3.0,83.0,5.28,7.0,182,,
18052,953632273475435768,453481142.0,,19.4099772,-99.1676058,3016.0,1.0,25.0,1.49,12.0,158,16.0,
18053,953632667572402524,529694676.0,,19.4144905,-99.1564152,4387.0,1.0,192.0,,7.0,359,,
18054,953632981435807937,529694676.0,,19.4144905,-99.1564152,2930.0,1.0,21.0,1.25,7.0,288,17.0,
18055,953685522954183997,232272315.0,,19.4408434,-99.1989644,2380.0,2.0,8.0,0.5,5.0,119,1.0,
18056,953744146563308361,23382111.0,,19.39677299550138,-99.15688149499825,1351.0,1.0,41.0,2.47,43.0,355,21.0,
18057,953764769487109108,276377520.0,,19.4159657,-99.163205,7042.0,2.0,38.0,2.33,61.0,133,33.0,
18058,953852599434406548,424224580.0,,,-99.1254247,449.0,1.0,45.0,2.77,6.0,90,42.0,
18059,953869472342089169,178427450.0,,19.4033215,-99.1704733,1214.0,5.0,24.0,1.46,8.0,57,21.0,
18060,953883469628666084,106186128.0,,,-99.19417001111847,948.0,1.0,112.0,,12.0,358,,
18061,953895270948412366,499588662.0,,19.347835967982963,-99.15781288432876,1200.0,1.0,29.0,1.79,3.0,255,26.0,
18062,953923266253952043,487044736.0,,,-99.11537397673776,1000.0,2.0,11.0,0.7,1.0,264,8.0,
18063,953943783005768734,453481142.0,,19.4099772,-99.1676058,3016.0,1.0,22.0,1.37,12.0,228,15.0,
18064,954016452766683313,421015495.0,,19.435238,-99.1378108,700.0,1.0,124.0,,1.0,310,,
18065,954258605803617986,272989979.0,,19.40782,-99.17381,750.0,10.0,0.0,,1.0,190,0.0,
18066,954416651899517496,383644625.0,,19.375983934913748,-99.15414568036796,400.0,2.0,0.0,,1.0,269,0.0,
18067,954428081803950696,117514394.0,,19.38643,-99.17504,1618.0,2.0,39.0,2.33,15.0,350,27.0,
18068,954550117084307986,521493479.0,,19.4138022,-99.1619342,,1.0,0.0,,5.0,317,0.0,
18069,954618294298425384,97557274.0,,19.38428491796717,-99.14140744066418,575.0,2.0,16.0,0.97,1.0,107,12.0,
18070,954684456980313957,51185288.0,,19.4153766,-99.16939,1143.0,2.0,16.0,1.03,4.0,255,12.0,
18071,954807354911004324,120651060.0,,,-99.16573,499.0,1.0,3.0,0.22,7.0,270,2.0,
18072,955031777985441470,529694676.0,,19.4144905,-99.1564152,,1.0,41.0,2.43,7.0,318,21.0,
18073,955104778416523308,431026841.0,,19.43484,-99.20727,400.0,30.0,2.0,0.15,12.0,284,1.0,
18074,955176930096679370,4448934.0,,19.41278,-99.18027,1858.0,1.0,13.0,1.43,25.0,359,13.0,
18075,955204498756932995,375225503.0,,,-99.1289,220.0,1.0,4.0,0.24,11.0,269,1.0,
18076,955208655919637799,335370038.0,,,-99.11447019140134,400.0,2.0,0.0,,1.0,269,0.0,
18077,955260950068748165,493219205.0,,19.45835,,320.0,1.0,0.0,,1.0,269,0.0,
18078,955268420214694167,23468816.0,,19.4118345,-99.1743707,6558.0,2.0,34.0,2.17,73.0,263,25.0,
18079,955783004124815413,104637910.0,,19.40724,-99.17644,3209.0,3.0,18.0,1.17,10.0,333,13.0,
18080,955789040176349213,477819576.0,,19.4309825,-99.2009948,2649.0,2.0,17.0,1.05,38.0,319,10.0,
18081,955809066366032933,461920415.0,,19.44185294644199,-99.19068447473438,,15.0,16.0,1.04,3.0,165,9.0,
18082,955811742448951996,139668903.0,,19.42947657139118,-99.14807537011414,800.0,1.0,10.0,0.61,2.0,270,6.0,
18083,955812858431263866,531275407.0,,,-99.2043136233,5500.0,1.0,5.0,0.45,1.0,87,5.0,
18084,955813243449974538,531279132.0,,19.4103268,,315.0,1.0,5.0,0.31,1.0,0,1.0,
18085,955855418078319464,521493479.0,,19.4138022,-99.1619342,7707.0,1.0,1.0,0.11,5.0,345,1.0,
18086,955863212823649104,439894109.0,,19.4872264,-99.1135559,1036.0,4.0,26.0,1.57,5.0,358,21.0,
18087,955974894651922903,207580584.0,,19.43271,-99.21173,1600.0,2.0,13.0,0.92,1.0,357,11.0,
18088,956027302279097421,188396448.0,,19.452534159856672,-99.12402289865815,240.0,3.0,3.0,0.19,2.0,270,1.0,
18089,956133089285933037,46248409.0,,19.4091178,-99.1766796,3750.0,1.0,67.0,4.04,6.0,200,47.0,
18090,956148015620799998,68762176.0,,19.420461561481012,-99.1711284240344,1948.0,1.0,82.0,4.9,6.0,0,57.0,
18091,956516610693048379,264809541.0,,19.400391035757636,-99.18287718902435,550.0,3.0,9.0,0.55,1.0,269,5.0,
18092,956527526936418148,531456062.0,,19.43327835053298,-99.14251974280744,1100.0,2.0,43.0,2.76,1.0,201,38.0,
18093,956577929744917472,40221400.0,,19.406106822799547,-99.16024308465576,1050.0,1.0,21.0,1.29,1.0,26,12.0,
18094,956615605983058501,455358042.0,,19.39793,-99.17175,2072.0,1.0,0.0,,1.0,362,0.0,
18095,956659551600972126,531493008.0,,19.42085514372913,-99.17088312772216,1500.0,2.0,4.0,0.24,1.0,264,2.0,
18096,956720406767102308,13881182.0,,19.377568151908054,-99.16623675968216,470.0,10.0,1.0,0.09,1.0,241,1.0,
18097,956902762844575277,129282902.0,,19.41203310175289,,896.0,4.0,6.0,0.39,17.0,94,5.0,
18098,957251643759236369,531632140.0,,19.416339837746055,-99.15807549801364,1967.0,1.0,5.0,0.34,1.0,88,2.0,
18099,957392954077854775,495597193.0,,19.41253186660591,-99.17871882458996,1737.0,1.0,17.0,1.14,1.0,179,8.0,
18100,957399110229636411,1615971.0,,19.410495344303225,-99.17583119801074,1214.0,4.0,19.0,1.22,18.0,261,17.0,
18101,957405610439764828,49210836.0,,19.37614,-99.13882,450.0,2.0,12.0,0.74,3.0,155,4.0,
18102,957435187382584138,129282902.0,,19.4130737428958,,,1.0,45.0,2.71,17.0,104,31.0,
18103,957453282495889981,52849490.0,,19.347194157351424,-99.16688542388084,534.0,3.0,8.0,0.55,1.0,240,3.0,
18104,957533280885420828,359757682.0,,19.38969218285108,-99.16763116697165,500.0,2.0,16.0,1.0,1.0,265,10.0,
18105,957572105875504496,529319116.0,,,-99.17019180055692,389.0,1.0,24.0,1.47,17.0,270,22.0,
18106,957656793828557558,46655820.0,,19.414848,-99.155345,781.0,3.0,16.0,0.98,3.0,343,15.0,
18107,957880324727700943,227002676.0,,19.44135,-99.20276,2548.0,30.0,0.0,,21.0,98,0.0,
18108,957880355283694288,227002676.0,,19.4425489,-99.2046015,3654.0,15.0,0.0,,21.0,150,0.0,
18109,957880791567867093,227002676.0,,19.40578,-99.16256,2851.0,30.0,1.0,0.1,21.0,116,1.0,
18110,957936209823146316,521493479.0,,19.4138022,-99.1619342,6046.0,1.0,1.0,0.1,5.0,331,1.0,
18111,957939737281549548,239413092.0,,,-99.14331,800.0,1.0,2.0,2.0,2.0,119,2.0,
18112,957940152789346419,521493479.0,,19.4138022,-99.1619342,,1.0,1.0,0.06,5.0,314,0.0,
18113,957982008788349589,352959504.0,,19.407916992150938,-99.1786143278772,2230.0,2.0,39.0,2.43,20.0,257,29.0,
18114,958021448613467739,23382111.0,,19.44082,-99.20701,4775.0,1.0,40.0,2.77,43.0,269,34.0,
18115,958053728302468222,531863560.0,,19.433708676765352,-99.1552245989442,1700.0,1.0,2.0,0.12,1.0,358,0.0,
18116,958059412400128364,392532444.0,,,,497.0,1.0,40.0,2.44,2.0,323,25.0,
18117,958077826128624448,504653805.0,,19.4143158,-99.1620659,2689.0,1.0,111.0,,17.0,91,,
18118,958079729897263929,504653805.0,,19.4143158,-99.1620659,1543.0,1.0,123.0,,17.0,92,,
18119,958157899334365798,170110545.0,,,,593.0,1.0,7.0,0.43,5.0,362,4.0,
18120,958180681836888585,164633180.0,,19.42373,-99.15669,1899.0,2.0,9.0,0.55,1.0,131,6.0,
18121,958240416622771114,530788870.0,,19.39891,-99.16381,510.0,1.0,5.0,0.46,1.0,245,5.0,
18122,963135138442110758,533143124.0,,19.4397096,-99.1340494,892.0,2.0,82.0,5.13,1.0,172,,
18123,963168269231638310,529118974.0,,19.4115198,-99.1754127,5859.0,3.0,0.0,,59.0,313,0.0,
18124,963178009130223050,9393188.0,,19.4093202,-99.175132,2022.0,2.0,14.0,1.0,1.0,138,10.0,
18125,963189051711565963,533158457.0,,19.41075,-99.18152,3500.0,2.0,41.0,2.84,1.0,38,37.0,
18126,963204479375809359,529118974.0,,19.417784,-99.1779869,16216.0,3.0,1.0,0.07,59.0,308,0.0,
18127,963215661165281721,533164526.0,,19.428941168884982,-99.13430098059636,757.0,2.0,28.0,1.79,2.0,270,19.0,
18128,963261975646724770,420426296.0,,19.42439416772899,-99.1530914278306,714.0,2.0,51.0,3.17,3.0,218,34.0,
18129,963739323536104747,529118974.0,,19.4116615,-99.1752419,5859.0,3.0,1.0,0.16,59.0,304,1.0,
18130,963741742774706825,207181572.0,,,-99.1321,2562.0,1.0,0.0,,24.0,299,0.0,
18131,963742044211237120,529118974.0,,19.4092605,-99.1766356,5859.0,3.0,1.0,0.1,59.0,13,1.0,
18132,963756740701522121,85529057.0,,19.438630584185987,-99.16299376552416,699.0,1.0,94.0,5.84,6.0,261,,
18133,963777841659697459,529118974.0,,19.4116615,-99.1752419,,3.0,0.0,,59.0,9,0.0,
18134,963796782544354248,207181572.0,,,-99.13201396388048,2562.0,1.0,0.0,,24.0,148,0.0,
18135,963797574155885882,28628593.0,,19.414137247013425,-99.1671111434698,301.0,1.0,37.0,2.32,10.0,266,27.0,
18136,963809537995121577,207181572.0,,,-99.13163522759154,,1.0,0.0,,24.0,149,0.0,
18137,963818301955359225,207181572.0,,,-99.13140255710591,2562.0,1.0,1.0,0.09,24.0,300,1.0,
18138,963840274536401531,207181572.0,,,-99.1326823871613,5577.0,1.0,1.0,0.08,24.0,53,1.0,
18139,963852583030094892,276377520.0,,19.4385084,-99.2122541,1281.0,1.0,17.0,1.12,61.0,323,16.0,
18140,963853265910639550,276377520.0,,19.4385084,-99.2122541,1288.0,1.0,45.0,2.76,61.0,335,35.0,
18141,963853355704242462,276377520.0,,19.4385084,-99.2122541,1421.0,2.0,21.0,1.32,61.0,356,17.0,
18142,963853718596055592,276377520.0,,19.4385084,-99.2122541,1872.0,2.0,35.0,2.14,61.0,349,28.0,
18143,968137673778965585,93565518.0,,19.42746280386157,-99.17105281394556,700.0,2.0,22.0,1.41,2.0,226,18.0,
18144,968146279163712262,470930835.0,,19.3852603,-99.1658404,3500.0,1.0,1.0,0.07,2.0,29,0.0,
18145,968196675660997302,45912862.0,,19.3742607,-99.1583944,1300.0,2.0,16.0,1.0,7.0,263,10.0,
18146,968205783538944259,534361646.0,,19.448578,-99.1493881,305.0,3.0,15.0,1.43,1.0,167,15.0,
18147,968254142618478543,12541700.0,,19.423679,-99.160908,2092.0,2.0,67.0,4.14,2.0,249,50.0,
18148,968330578870157003,154999120.0,,19.44264930011183,-99.16010981083836,763.0,2.0,14.0,0.92,3.0,329,10.0,
18149,968380446182839380,533147928.0,,19.43218692153342,-99.17188212275504,1800.0,2.0,6.0,0.42,2.0,259,3.0,
18150,968410917233364149,475956383.0,,19.40988,-99.16556,1500.0,3.0,4.0,0.37,1.0,172,4.0,
18151,968464216118234922,490115065.0,,,-99.15373106569044,,3.0,55.0,3.49,5.0,160,44.0,
18152,968708781811098888,411898901.0,,19.4083153,-99.1788412,2407.0,1.0,85.0,5.27,7.0,254,,
18153,968790708170253831,94206737.0,,19.4353688443907,-99.15304530132354,1902.0,1.0,38.0,2.36,3.0,47,14.0,
18154,968793468133936286,501218890.0,,19.42752,-99.17848,1433.0,1.0,5.0,0.33,33.0,337,3.0,
18155,968811835360280002,531112846.0,,19.4142752,-99.1599938,3438.0,2.0,56.0,3.59,11.0,313,44.0,
18156,968826865396433008,501218890.0,,19.428290538572263,-99.17691036788014,1433.0,1.0,9.0,0.61,33.0,337,6.0,
18157,968843025204260426,517348828.0,,19.39814178998014,-99.10103794187307,1236.0,1.0,63.0,4.02,1.0,294,42.0,
18158,968855429747523704,496637506.0,,19.345256080696775,-99.18530648587311,729.0,1.0,2.0,0.19,3.0,85,2.0,
18159,968856058733138866,501218890.0,,19.42971173286171,-99.17898037833774,1433.0,1.0,3.0,0.19,33.0,336,1.0,
18160,968915636099120824,460723349.0,,19.413377163732697,-99.21895601318752,7293.0,2.0,27.0,1.73,4.0,218,14.0,
18161,968921553946781817,501218890.0,,19.42937251719736,-99.17700662186944,1433.0,1.0,9.0,0.6,33.0,333,7.0,
18162,968923182411371558,534551595.0,,19.4309048,-99.1511067,1326.0,2.0,10.0,0.66,1.0,137,6.0,
18163,968928393617488490,533159979.0,,19.3668947,-99.148361,,5.0,2.0,0.31,3.0,86,2.0,
18164,968935046396395597,501218890.0,,19.42744,-99.17691,1935.0,1.0,15.0,0.93,33.0,338,9.0,
18165,968935150044010977,533159979.0,,19.3668947,-99.148361,380.0,7.0,0.0,,3.0,90,0.0,
18166,968965709425068060,501218890.0,,19.42974004737115,-99.17893070842705,1490.0,1.0,8.0,0.5,33.0,334,6.0,
18167,968972238352655676,287549196.0,,19.449060649051148,-99.19006138663484,700.0,2.0,14.0,0.94,3.0,362,13.0,
18168,968975929983928061,390698474.0,,19.347098250022952,-99.16085204631725,1000.0,2.0,29.0,2.05,1.0,356,27.0,
18169,968979675565743971,13321914.0,,19.4317387,-99.1752563,900.0,1.0,9.0,0.89,3.0,144,9.0,
18170,968981705483868287,94889950.0,,19.44183,-99.20385,2414.0,2.0,20.0,1.26,32.0,89,9.0,
18171,968986047209515415,501218890.0,,19.428905745754232,-99.17688153834231,1433.0,1.0,2.0,0.13,33.0,335,0.0,
18172,968988844589320809,184674033.0,,19.3555504,-99.177987,2840.0,3.0,4.0,0.3,1.0,175,3.0,
18173,968992795775628250,30418640.0,,19.428232,-99.188962,2922.0,1.0,2.0,0.16,10.0,280,1.0,
18174,968999223346201367,104953556.0,,19.42983,-99.17465,,1.0,18.0,1.23,45.0,299,14.0,
18175,969061684318228333,409964594.0,,19.42244,-99.15251,,3.0,4.0,0.28,2.0,0,0.0,
18176,969156539314747627,59818844.0,,19.4161585,-99.1649998,400.0,3.0,1.0,0.07,1.0,263,0.0,
18177,969190556849193260,526793323.0,,19.336843089442997,-99.1510150045541,,1.0,0.0,,1.0,89,0.0,
18178,969194257606596473,61030249.0,,19.4347627,-99.2080564,12499.0,1.0,3.0,0.27,42.0,179,3.0,
18179,969248697686356137,61030249.0,,19.4347627,-99.2080564,,1.0,1.0,0.12,42.0,179,1.0,
18180,969289731928526034,66387078.0,,19.42955,-99.16295,200.0,1.0,35.0,2.23,40.0,74,31.0,
18181,969295127417551603,534619010.0,,19.3910496,-99.1768622,1298.0,2.0,45.0,2.97,1.0,287,34.0,
18182,969429914537886053,383217807.0,,19.3973,-99.10155,950.0,1.0,32.0,3.58,3.0,233,32.0,
18183,969445956509665760,4435007.0,,19.413981561327912,-99.17591185480792,2100.0,2.0,7.0,0.68,2.0,118,7.0,
18184,969460972270855665,522790383.0,,19.446579283999338,-99.20346237774322,2539.0,1.0,1.0,0.07,1.0,269,0.0,
18185,969505970293921744,534530401.0,,19.44215,-99.13793,,1.0,3.0,0.21,5.0,351,1.0,
18186,969507532194506975,504216149.0,,19.42909852689419,-99.13167379780516,850.0,1.0,4.0,0.26,2.0,95,2.0,
18187,969530693013265779,457328374.0,,19.410964428378467,-99.17293517539918,6266.0,1.0,20.0,1.23,3.0,208,11.0,
18188,969534676682862844,534681284.0,,19.40648,-99.17868,1550.0,3.0,22.0,1.43,1.0,333,15.0,
18189,969554622256246208,457328374.0,,19.41085,-99.17329,5518.0,1.0,27.0,1.67,3.0,203,21.0,
